lap,t_in_lap,dist_m,speed_kph,rpm,gear,throttle_pct,brake_pct,drs_available,gap_sec,closing_speed_kph,battery_soc_pct,deploy_kw,energy_used_lap_mj,tyre_age,mode_ground_truth,overtake_attempted,overtake_success
39,0.3765,2157.1,114.0,9010,3,47,0,False,0.006,-4.03,25.1,0.0,2.417,19,Balance,False,False
39,0.3774,2162.2,114.0,9087,3,53,0,False,0.014,-4.98,25.1,0.0,2.417,19,Balance,False,False
39,0.3783,2167.4,117.0,9064,3,58,0,False,0.018,-2.95,25.1,0.0,2.417,19,Balance,False,False
39,0.3797,2175.4,121.0,9715,3,65,0,False,0.025,-2.52,25.0,78.0,2.436,19,Push,False,False
39,0.381,2182.5,127.0,10050,3,72,0,False,0.022,2.0,25.0,86.4,2.453,19,Push,False,False
39,0.3831,2194.7,137.0,11235,3,74,0,False,0.032,1.28,24.9,88.8,2.481,19,Push,False,False
39,0.3854,2208.0,150.0,11113,3,79,0,False,0.026,1.4,24.9,94.8,2.512,19,Push,False,False
39,0.3879,2222.5,163.0,10790,4,87,0,False,0.032,1.12,24.8,104.4,2.545,19,Push,False,False
39,0.3899,2233.9,171.0,11326,4,88,0,False,0.033,-1.39,24.7,105.6,2.571,19,Push,False,False
39,0.3924,2248.0,182.0,12185,4,99,0,False,0.029,-0.11,24.6,118.8,2.604,19,Push,False,False
39,0.3971,2275.0,202.0,10876,5,99,0,False,0.008,1.6,24.5,118.8,2.661,19,Push,False,False
39,0.3995,2288.8,208.0,11209,5,99,0,False,0.011,-0.57,24.4,118.8,2.689,19,Push,False,False
39,0.4012,2298.3,213.0,11439,5,99,0,False,0.014,-0.6,24.4,118.8,2.708,19,Push,False,False
39,0.4046,2317.9,220.0,11901,5,99,0,False,0.017,-2.1,24.3,118.8,2.746,19,Push,False,False
39,0.4063,2327.9,226.0,11341,5,99,0,False,0.017,0.9,24.3,118.8,2.765,19,Push,False,False
39,0.4099,2348.4,231.0,10598,6,99,0,False,0.017,-0.58,24.2,118.8,2.803,19,Push,False,False
39,0.4122,2361.3,233.0,10775,6,99,0,False,0.019,-2.09,24.1,118.8,2.827,19,Push,False,False
39,0.4149,2377.1,237.0,10981,6,99,0,False,0.023,-1.32,24.1,118.8,2.856,19,Push,False,False
39,0.4177,2393.2,241.0,11050,6,99,0,False,0.024,-0.3,24.0,118.8,2.884,19,Push,False,False
39,0.4214,2414.3,238.0,10331,6,7,0,False,0.031,-5.64,24.0,0.0,2.884,19,Balance,False,False
39,0.424,2429.2,223.0,9947,6,1,100,False,0.031,-2.03,24.1,-40.0,2.884,19,Harvest,False,False
39,0.4282,2453.0,195.0,10115,5,6,100,False,0.046,0.32,24.3,-40.0,2.884,19,Harvest,False,False
39,0.4304,2465.6,188.0,9800,5,6,100,False,0.043,0.93,24.4,-40.0,2.884,19,Harvest,False,False
39,0.4335,2483.4,178.0,9361,5,7,100,False,0.052,-3.04,24.5,-40.0,2.884,19,Harvest,False,False
39,0.4349,2491.3,178.0,9271,5,7,100,False,0.05,1.34,24.6,-40.0,2.884,19,Harvest,False,False
39,0.4375,2506.4,169.0,8814,5,10,0,False,0.049,0.52,24.6,0.0,2.884,19,Balance,False,False
39,0.4397,2519.3,166.0,8801,5,17,0,False,0.048,0.69,24.6,0.0,2.884,19,Balance,False,False
39,0.4423,2533.7,162.0,8902,5,61,0,False,0.052,-2.0,24.5,73.2,2.907,19,Push,False,False
39,0.4445,2546.7,167.0,9124,5,64,0,False,0.047,2.99,24.5,76.8,2.929,19,Push,False,False
39,0.4468,2559.9,170.0,9362,5,65,0,False,0.042,3.42,24.4,78.0,2.951,19,Push,False,False
39,0.4492,2573.5,175.0,9509,5,75,0,False,0.045,-0.81,24.4,90.0,2.976,19,Push,False,False
39,0.457,2617.9,200.0,10737,5,99,0,False,0.002,0.53,24.2,118.8,3.035,19,Push,False,False
39,0.4593,2631.6,205.0,11295,5,99,0,False,0.006,-1.86,24.1,118.8,3.064,19,Push,False,False
39,0.4622,2648.2,213.0,11631,5,99,0,False,0.008,-1.88,24.1,118.8,3.097,19,Push,False,False
39,0.4661,2670.6,224.0,10737,5,99,0,False,0.006,0.39,24.0,118.8,3.14,19,Push,False,False
39,0.4697,2691.0,230.0,10716,6,99,0,False,0.006,1.76,24.0,118.8,3.178,19,Push,False,False
39,0.472,2704.1,235.0,10961,6,99,0,False,0.01,3.81,24.0,118.8,3.202,19,Push,False,False
39,0.4738,2714.5,235.0,10961,6,99,0,False,0.012,1.45,24.0,118.8,3.221,19,Push,False,False
39,0.4767,2730.8,244.0,11357,6,99,0,False,0.007,6.77,24.0,118.8,3.249,19,Push,False,False
39,0.4805,2752.8,249.0,11039,6,29,100,False,-0.005,9.11,24.1,-40.0,3.249,19,Harvest,False,False
39,0.4824,2763.7,244.0,10761,6,2,100,False,-0.013,8.54,24.2,-40.0,3.249,19,Harvest,False,False
39,0.4849,2778.0,214.0,11288,6,1,100,False,-0.013,-6.11,24.3,-40.0,3.249,19,Harvest,False,False
39,0.4872,2791.1,197.0,10317,5,2,100,False,-0.019,3.57,24.4,-40.0,3.249,19,Harvest,False,False
39,0.4899,2806.7,176.0,10718,4,3,100,False,-0.016,-1.76,24.5,-40.0,3.249,19,Harvest,False,False
39,0.4931,2825.1,165.0,10110,4,4,100,False,-0.004,-3.57,24.6,-40.0,3.249,19,Harvest,False,False
39,0.4956,2839.3,159.0,9993,4,7,100,False,-0.003,-0.56,24.8,-40.0,3.249,19,Harvest,False,False
39,0.4971,2847.9,156.0,9937,4,21,0,False,-0.003,-0.43,24.8,0.0,3.249,19,Balance,False,False
39,0.4989,2858.3,156.0,10072,4,62,0,False,0.001,-2.61,24.7,74.4,3.267,19,Push,False,False
39,0.501,2870.5,157.0,10517,4,68,0,False,0.008,-4.0,24.7,81.6,3.29,19,Push,False,False
39,0.5026,2879.6,163.0,10777,4,78,0,False,0.009,0.32,24.6,93.6,3.309,19,Push,False,False
39,0.506,2898.9,174.0,11740,4,99,0,False,0.019,-4.43,24.5,118.8,3.356,19,Push,False,False
39,0.5093,2917.9,190.0,10562,5,99,0,False,0.02,-0.86,24.4,118.8,3.399,19,Push,False,False
39,0.5108,2926.6,196.0,10562,5,99,0,False,0.019,3.12,24.4,118.8,3.418,19,Push,False,False
39,0.5128,2938.0,205.0,11254,5,99,0,False,0.014,4.13,24.3,118.8,3.442,19,Push,False,False
39,0.5157,2954.7,214.0,11586,5,99,0,False,0.01,2.21,24.2,118.8,3.475,19,Push,False,False
39,0.5206,2982.3,226.0,11595,5,99,0,False,0.003,1.48,24.1,118.8,3.527,19,Push,False,False
39,0.5252,3008.6,237.0,11084,6,99,0,False,-0.002,2.73,24.0,118.8,3.575,19,Push,False,False
39,0.5275,3022.1,242.0,11384,6,99,0,True,-0.0,1.69,24.0,118.8,3.599,19,Overtake,False,False
39,0.5304,3038.7,249.0,11489,6,99,0,True,-0.001,0.81,24.0,118.8,3.627,19,Overtake,False,False
39,0.5344,3061.4,256.0,11904,6,99,0,True,-0.005,2.38,24.0,118.8,3.665,19,Overtake,False,False
39,0.5364,3073.0,260.0,11981,6,99,0,True,-0.006,3.11,24.0,118.8,3.684,19,Overtake,False,False
39,0.5395,3090.6,265.0,10825,7,99,0,True,-0.008,3.46,24.0,118.8,3.713,19,Overtake,False,False
39,0.5437,3114.6,270.0,10953,7,99,0,True,-0.012,3.31,24.0,118.8,3.751,19,Overtake,False,False
39,0.5458,3126.7,274.0,11123,7,99,0,True,-0.012,4.55,24.0,118.8,3.769,19,Overtake,False,False
39,0.5485,3142.1,277.0,11253,7,99,0,True,-0.014,4.01,24.0,118.8,3.793,19,Overtake,False,False
39,0.5534,3170.4,283.0,11501,7,99,0,True,-0.021,4.18,24.0,118.8,3.836,19,Overtake,False,False
39,0.5567,3189.6,288.0,11629,7,99,0,True,-0.025,5.23,24.0,118.8,3.865,19,Overtake,False,False
39,0.559,3202.5,290.0,11753,7,99,0,True,-0.027,4.7,24.0,118.8,3.884,19,Overtake,False,False
39,0.5642,3232.1,295.0,10595,8,99,0,True,-0.034,4.64,24.0,118.8,3.926,19,Overtake,False,False
39,0.5671,3248.7,298.0,10739,8,99,0,True,-0.038,5.81,24.0,118.8,3.95,19,Overtake,False,False
39,0.5717,3275.3,300.0,10797,8,99,0,True,-0.044,5.16,24.0,118.8,3.988,19,Overtake,False,False
39,0.574,3288.7,300.0,10797,8,99,0,True,-0.045,2.97,24.0,118.8,4.007,19,Overtake,False,False
39,0.5776,3309.1,306.0,11132,8,99,0,True,-0.05,7.0,24.0,118.8,4.036,19,Overtake,False,False
39,0.5812,3329.7,310.0,11032,8,99,0,True,-0.057,8.88,24.0,118.8,4.064,19,Overtake,False,False
39,0.5836,3343.5,310.0,11340,8,98,0,True,-0.061,6.16,24.0,117.6,4.083,19,Overtake,False,False
39,0.5872,3364.4,313.0,11142,8,99,0,True,-0.066,7.37,24.0,118.8,4.112,19,Overtake,False,False
39,0.5909,3385.3,314.0,11247,8,99,0,True,-0.071,6.33,24.0,118.8,4.14,19,Overtake,False,False
39,0.5977,3424.2,318.0,11355,8,99,0,True,-0.082,7.34,24.0,118.8,4.192,19,Overtake,False,False
39,0.6027,3452.6,320.0,11415,8,99,0,True,-0.09,7.51,24.0,118.8,4.23,19,Overtake,False,False
39,0.6077,3481.3,323.0,11526,8,99,0,True,-0.099,9.0,24.0,118.8,4.268,19,Overtake,False,False
39,0.6102,3495.7,324.0,11591,8,99,0,True,-0.104,10.0,24.0,118.8,4.287,19,Overtake,False,False
39,0.6127,3510.2,326.0,11631,8,94,0,True,-0.11,11.67,24.0,112.8,4.305,19,Overtake,False,False
39,0.6153,3524.8,329.0,11642,8,99,0,True,-0.117,13.97,24.0,118.8,4.324,19,Overtake,False,False
39,0.6191,3546.8,329.0,11731,8,99,0,True,-0.127,13.0,24.0,118.8,4.353,19,Overtake,False,False
39,0.6229,3568.7,329.0,11779,8,99,0,True,-0.137,13.0,24.0,118.8,4.381,19,Overtake,False,False
39,0.6274,3594.4,331.0,11828,8,99,0,True,-0.15,14.63,24.0,118.8,4.415,19,Overtake,False,False
39,0.6306,3612.9,332.0,11857,8,99,0,True,-0.159,15.05,24.0,118.8,4.438,19,Overtake,False,False
39,0.6365,3646.3,334.0,11942,8,99,0,True,-0.181,19.44,24.0,118.8,4.481,19,Overtake,False,False
39,0.641,3672.4,336.0,11921,8,99,0,True,-0.201,22.31,24.0,118.8,4.515,19,Overtake,False,False
39,0.6436,3687.3,335.0,11980,8,99,0,True,-0.213,22.26,24.0,118.8,4.534,19,Overtake,False,False
39,0.6508,3728.4,337.0,11989,8,99,0,True,-0.25,27.0,24.0,118.8,4.586,19,Overtake,False,False
39,0.6534,3743.5,339.0,11989,8,99,0,True,-0.265,29.0,24.0,118.8,4.605,19,Overtake,False,False
39,0.6561,3758.5,339.0,12057,8,99,0,True,-0.28,29.0,24.0,118.8,4.624,19,Overtake,False,False
39,0.66,3781.1,339.0,11631,8,58,100,False,-0.303,29.53,24.0,69.6,4.64,19,Push,False,False
39,0.6647,3808.1,303.0,11047,8,2,100,False,-0.309,7.42,24.1,-40.0,4.64,19,Harvest,False,False
39,0.6686,3830.5,252.0,11139,8,0,100,False,-0.284,-15.39,24.2,-40.0,4.64,19,Harvest,False,False
39,0.6708,3843.3,229.0,10775,8,1,100,False,-0.299,-10.96,24.3,-40.0,4.64,19,Harvest,False,False
39,0.6725,3853.0,219.0,11114,7,0,100,False,-0.303,0.02,24.4,-40.0,4.64,19,Harvest,False,False
39,0.6748,3866.2,198.0,10518,5,1,100,False,-0.297,-2.48,24.5,-40.0,4.64,19,Harvest,False,False
39,0.6774,3880.9,189.0,9517,5,1,100,False,-0.296,-0.36,24.6,-40.0,4.64,19,Harvest,False,False
39,0.6792,3890.9,180.0,9292,5,1,100,False,-0.29,-5.74,24.7,-40.0,4.64,19,Harvest,False,False
39,0.6812,3902.4,173.0,9148,5,17,0,False,-0.278,-9.73,24.7,0.0,4.64,19,Balance,False,False
39,0.6834,3915.5,168.0,9059,5,47,0,False,-0.271,-5.36,24.7,0.0,4.64,19,Balance,False,False
39,0.6854,3926.8,170.0,9266,5,59,0,False,-0.268,-2.0,24.6,70.8,4.657,19,Push,False,False
39,0.6878,3940.4,174.0,9526,5,73,0,False,-0.267,-0.94,24.6,87.6,4.682,19,Push,False,False
39,0.6902,3954.4,181.0,9824,5,85,0,False,-0.267,-0.45,24.5,102.0,4.71,19,Push,False,False
39,0.6932,3971.3,190.0,10238,5,71,0,False,-0.267,-2.83,24.4,85.2,4.738,19,Push,False,False
39,0.6965,3990.4,191.0,10427,5,67,0,False,-0.255,-6.37,24.4,80.4,4.767,19,Push,False,False
39,0.698,3999.0,193.0,10613,5,71,0,False,-0.251,-4.93,24.3,85.2,4.78,19,Push,False,False
39,0.6999,4010.0,197.0,10619,5,76,0,False,-0.247,-3.93,24.3,91.2,4.799,19,Push,False,False
39,0.7031,4027.8,201.0,11266,5,78,0,False,-0.242,-3.68,24.2,93.6,4.828,19,Push,False,False
39,0.7046,4036.9,205.0,11109,5,85,0,False,-0.239,-1.83,24.2,102.0,4.845,19,Push,False,False
39,0.7067,4048.7,211.0,11683,5,99,0,False,-0.239,0.65,24.1,118.8,4.869,19,Push,False,False
39,0.7088,4060.6,215.0,11832,5,99,0,False,-0.236,-0.89,24.1,118.8,4.892,19,Push,False,False
39,0.7109,4072.9,222.0,10432,5,99,0,False,-0.234,0.58,24.0,118.8,4.916,19,Push,False,False
39,0.7154,4098.5,230.0,10788,6,99,0,False,-0.238,1.84,24.0,118.8,4.964,19,Push,False,False
39,0.7172,4108.8,232.0,11094,6,99,0,False,-0.237,-0.15,24.0,118.8,4.983,19,Push,False,False
39,0.7204,4126.9,234.0,11031,6,99,0,False,-0.23,-4.95,24.0,118.8,5.016,19,Push,False,False
39,0.7222,4137.6,241.0,11429,6,99,0,False,-0.229,-1.92,24.0,118.8,5.035,19,Push,False,False
39,0.7261,4159.8,249.0,11550,6,99,0,False,-0.23,0.0,24.0,118.8,5.073,19,Push,False,False
39,0.7286,4173.9,254.0,11912,6,99,0,False,-0.233,3.57,24.0,118.8,5.097,19,Push,False,False
39,0.731,4188.2,257.0,10754,7,99,0,False,-0.232,0.19,24.0,118.8,5.12,19,Push,False,False
39,0.7346,4208.7,263.0,10584,7,99,0,False,-0.231,0.59,24.0,118.8,5.154,19,Push,False,False
39,0.7393,4235.4,267.0,10836,7,99,0,False,-0.234,2.12,24.0,118.8,5.196,19,Push,False,False
39,0.7446,4265.8,274.0,11001,7,99,0,False,-0.239,1.04,24.0,118.8,5.244,19,Push,False,False
39,0.7479,4284.5,280.0,11222,7,99,0,False,-0.241,1.78,24.0,118.8,5.272,19,Push,False,False
39,0.7528,4312.9,284.0,11497,7,99,0,False,-0.243,1.14,24.0,118.8,5.315,19,Push,False,False
39,0.7567,4335.3,288.0,11551,7,99,0,False,-0.243,0.49,24.0,118.8,5.349,19,Push,False,False
39,0.759,4348.3,292.0,11065,7,99,0,False,-0.244,2.52,24.0,118.8,5.368,19,Push,False,False
39,0.7647,4381.1,295.0,10651,8,99,0,False,-0.245,1.26,24.0,118.8,5.415,19,Push,False,False
39,0.7676,4397.6,298.0,10667,8,99,0,False,-0.247,2.24,24.0,118.8,5.439,19,Push,False,False
39,0.7735,4431.3,303.0,10739,8,99,0,False,-0.25,2.07,24.0,118.8,5.486,19,Push,False,False
39,0.78,4468.6,305.0,10967,8,99,0,False,-0.251,0.21,24.0,118.8,5.539,19,Push,False,False
39,0.7836,4489.2,310.0,11022,8,99,0,False,-0.253,1.84,24.0,118.8,5.567,19,Push,False,False
39,0.7872,4509.9,310.0,11116,8,99,0,False,-0.252,0.04,24.0,118.8,5.596,19,Push,False,False
39,0.7915,4534.3,314.0,11181,8,99,0,False,-0.254,1.57,24.0,118.8,5.629,19,Push,False,False
39,0.7945,4551.8,315.0,11224,8,99,0,False,-0.255,1.64,24.0,118.8,5.653,19,Push,False,False
39,0.7976,4569.4,316.0,11280,8,99,0,False,-0.256,2.14,24.0,118.8,5.676,19,Push,False,False
39,0.8006,4586.9,316.0,11272,8,99,0,False,-0.256,1.34,24.0,118.8,5.7,19,Push,False,False
39,0.8056,4615.1,317.0,11326,8,99,0,False,-0.257,0.78,24.0,118.8,5.738,19,Push,False,False
39,0.8118,4650.8,321.0,11411,8,99,0,False,-0.261,3.0,24.0,118.8,5.786,19,Push,False,False
39,0.8143,4665.0,321.0,11423,8,99,0,False,-0.262,2.6,24.0,118.8,5.805,19,Push,False,False
39,0.8186,4689.9,321.0,11468,8,99,0,False,-0.264,2.0,24.0,118.8,5.838,19,Push,False,False
39,0.8224,4711.5,323.0,11493,8,99,0,False,-0.266,3.23,24.0,118.8,5.866,19,Push,False,False
39,0.8249,4725.8,323.0,11493,8,99,0,False,-0.268,3.0,24.0,118.8,5.885,19,Push,False,False
39,0.8312,4762.0,325.0,11609,8,99,0,False,-0.274,5.0,24.0,118.8,5.933,19,Push,False,False
39,0.8344,4780.1,325.0,11609,8,99,0,False,-0.277,5.0,24.0,118.8,5.957,19,Push,False,False
39,0.8369,4794.5,325.0,11609,8,99,0,False,-0.28,5.0,24.0,118.8,5.976,19,Push,False,False
39,0.842,4823.7,328.0,11717,8,99,0,False,-0.29,10.0,24.0,118.8,6.014,19,Push,False,False
39,0.8477,4856.6,329.0,11758,8,99,0,False,-0.3,8.13,24.0,118.8,6.057,19,Push,False,False
39,0.8509,4875.0,332.0,11821,8,99,0,False,-0.307,11.0,24.0,118.8,6.08,19,Push,False,False
39,0.8542,4893.5,332.0,11832,8,99,0,False,-0.314,11.0,24.0,118.8,6.104,19,Push,False,False
39,0.858,4915.6,332.0,11888,8,99,0,False,-0.322,11.46,24.0,118.8,6.133,19,Push,False,False
39,0.8625,4941.6,334.0,11887,8,99,0,False,-0.334,14.07,24.0,118.8,6.166,19,Push,False,False
39,0.8671,4967.5,334.0,11892,8,99,0,False,-0.348,14.99,24.0,118.8,6.199,19,Push,False,False
39,0.8715,4992.6,322.0,11225,8,6,100,False,-0.362,13.51,24.1,-40.0,6.199,19,Harvest,False,False
39,0.8755,5015.5,295.0,11008,8,0,100,False,-0.369,13.07,24.2,-40.0,6.199,19,Harvest,False,False
39,0.8786,5033.4,268.0,10989,7,2,100,False,-0.381,12.81,24.3,-40.0,6.199,19,Harvest,False,False
39,0.8817,5051.4,232.0,12033,7,3,100,False,-0.377,-3.33,24.4,-40.0,6.199,19,Harvest,False,False
39,0.8847,5068.6,220.0,11297,5,3,100,False,-0.378,0.88,24.5,-40.0,6.199,19,Harvest,False,False
39,0.8868,5080.4,214.0,11297,5,3,100,False,-0.385,6.97,24.6,-40.0,6.199,19,Harvest,False,False
39,0.8903,5100.6,202.0,10150,5,9,100,False,-0.395,6.42,24.7,-40.0,6.199,19,Harvest,False,False
39,0.8925,5113.2,189.0,9959,5,10,100,False,-0.396,0.77,24.8,-40.0,6.199,19,Harvest,False,False
39,0.894,5121.6,187.0,9935,5,10,100,False,-0.398,2.22,24.9,-40.0,6.199,19,Harvest,False,False
39,0.8957,5131.8,184.0,9820,5,11,0,False,-0.407,5.94,24.9,0.0,6.199,19,Balance,False,False
39,0.8979,5143.8,181.0,9556,5,45,0,False,-0.417,6.99,24.9,0.0,6.199,19,Balance,False,False
39,0.9017,5166.0,181.0,9885,5,67,0,False,-0.426,2.55,24.8,80.4,6.235,19,Push,False,False
39,0.9031,5174.1,183.0,10005,5,70,0,False,-0.426,1.0,24.8,84.0,6.248,19,Push,False,False
39,0.9049,5184.3,184.0,10126,5,76,0,False,-0.426,0.36,24.7,91.2,6.266,19,Push,False,False
39,0.9067,5194.7,188.0,10406,5,76,0,False,-0.426,-1.0,24.7,91.2,6.284,19,Push,False,False
39,0.9082,5203.2,190.0,10519,5,78,0,False,-0.422,-4.3,24.7,93.6,6.299,19,Push,False,False
39,0.9109,5218.3,195.0,10768,5,76,0,False,-0.413,-7.27,24.6,91.2,6.325,19,Push,False,False
39,0.9128,5229.5,200.0,10991,5,85,0,False,-0.402,-7.27,24.5,102.0,6.345,19,Push,False,False
39,0.9178,5258.0,214.0,11662,5,99,0,False,-0.396,-6.11,24.4,118.8,6.402,19,Push,False,False
39,0.9217,5280.2,222.0,10957,5,99,0,False,-0.387,-6.93,24.3,118.8,6.445,19,Push,False,False
39,0.9252,5300.7,230.0,10751,6,99,0,False,-0.379,-7.33,24.2,118.8,6.483,19,Push,False,False
39,0.9275,5313.7,235.0,10989,6,99,0,False,-0.373,-6.35,24.2,118.8,6.507,19,Push,False,False
39,0.9298,5327.1,240.0,11117,6,99,0,False,-0.369,-4.42,24.1,118.8,6.531,19,Push,False,False
39,0.9342,5351.9,248.0,11478,6,99,0,False,-0.359,-4.44,24.0,118.8,6.573,19,Push,False,False
39,0.9361,5363.1,253.0,11672,6,99,0,False,-0.357,-2.77,24.0,118.8,6.592,19,Push,False,False
39,0.9417,5394.9,260.0,10383,7,99,0,False,-0.353,-2.91,24.0,118.8,6.645,19,Push,False,False
39,0.9469,5424.5,267.0,10803,7,99,0,False,-0.352,-2.02,24.0,118.8,6.692,19,Push,False,False
39,0.9522,5455.0,274.0,11064,7,99,0,False,-0.35,-1.87,24.0,118.8,6.74,19,Push,False,False
39,0.9543,5467.3,277.0,11227,7,99,0,False,-0.349,-1.96,24.0,118.8,6.759,19,Push,False,False
39,0.957,5482.9,281.0,11289,7,99,0,False,-0.348,-1.25,24.0,118.8,6.783,19,Push,False,False
39,0.9603,5501.8,284.0,11418,7,99,0,False,-0.347,0.12,24.0,118.8,6.811,19,Push,False,False
39,0.9654,5530.7,289.0,11631,7,99,0,False,-0.347,0.57,24.0,118.8,6.854,19,Push,False,False
39,0.9699,5556.7,292.0,11756,7,99,0,False,-0.346,-1.15,24.0,118.8,6.892,19,Push,False,False
39,0.9728,5573.0,293.0,10636,7,99,0,False,-0.344,-2.13,24.0,118.8,6.916,19,Push,False,False
39,0.9786,5606.2,299.0,10701,8,99,0,True,-0.343,-1.52,24.0,118.8,6.963,19,Overtake,False,False
39,0.9815,5622.9,301.0,10804,8,99,0,True,-0.342,-1.26,24.0,118.8,6.987,19,Overtake,False,False
39,0.9862,5649.8,303.0,10844,8,99,0,True,-0.339,-2.53,24.0,118.8,7.025,19,Overtake,False,False
39,0.9891,5666.8,307.0,10923,8,99,0,True,-0.339,-0.42,24.0,118.8,7.049,19,Overtake,False,False
39,0.9933,5690.9,309.0,11052,8,99,0,True,-0.339,-0.4,24.0,118.8,7.082,19,Overtake,False,False
39,0.9964,5708.2,311.0,11094,8,99,0,True,-0.338,-1.13,24.0,118.8,7.106,19,Overtake,False,False
39,1.0,5729.0,312.0,11154,8,99,0,True,-0.336,-1.33,24.0,118.8,7.134,19,Overtake,False,False
40,0.0009,4.9,312.0,11254,8,99,0,True,-0.056,-4.0,24.0,118.8,0.024,20,Overtake,False,False
40,0.0058,33.2,318.0,11321,8,99,0,True,0.0,0.35,24.0,118.8,0.062,20,Overtake,False,False
40,0.0101,57.9,318.0,11347,8,99,0,True,-0.0,0.64,24.0,118.8,0.095,20,Overtake,False,False
40,0.0291,167.3,328.0,11696,8,99,0,True,-0.018,2.74,24.0,118.8,0.154,20,Overtake,False,False
40,0.0329,189.3,330.0,11738,8,99,0,True,-0.021,4.0,24.0,118.8,0.183,20,Overtake,False,False
40,0.0381,218.8,332.0,11840,8,99,0,True,-0.024,5.16,24.0,118.8,0.221,20,Overtake,False,False
40,0.0413,237.3,334.0,11899,8,99,0,True,-0.025,6.16,24.0,118.8,0.245,20,Overtake,False,False
40,0.0445,255.9,334.0,11913,8,99,0,True,-0.026,5.15,24.0,118.8,0.268,20,Overtake,False,False
40,0.0517,297.2,338.0,11987,8,99,0,True,-0.034,6.91,24.0,118.8,0.321,20,Overtake,False,False
40,0.0543,312.2,337.0,11982,8,99,0,True,-0.036,5.1,24.0,118.8,0.34,20,Overtake,False,False
40,0.0589,338.5,338.0,12059,8,99,0,True,-0.041,5.92,24.0,118.8,0.373,20,Overtake,False,False
40,0.0641,368.5,338.0,12093,8,99,0,True,-0.046,5.15,24.0,118.8,0.411,20,Overtake,False,False
40,0.0687,395.0,340.0,12093,8,99,0,True,-0.053,7.42,24.0,118.8,0.444,20,Overtake,False,False
40,0.074,425.1,339.0,12091,8,99,0,True,-0.058,6.0,24.0,118.8,0.482,20,Overtake,False,False
40,0.0799,459.1,340.0,12066,8,99,0,True,-0.066,6.96,24.0,118.8,0.525,20,Overtake,False,False
40,0.0865,496.9,340.0,12082,8,99,0,True,-0.074,6.43,24.0,118.8,0.573,20,Overtake,False,False
40,0.0924,530.8,340.0,12129,8,99,0,True,-0.082,8.32,24.0,118.8,0.615,20,Overtake,False,False
40,0.0963,553.4,339.0,12095,8,99,0,True,-0.088,8.0,24.0,118.8,0.644,20,Overtake,False,False
40,0.1016,583.7,340.0,12035,8,99,0,True,-0.099,10.81,24.0,118.8,0.682,20,Overtake,False,False
40,0.1055,606.3,339.0,11989,8,99,0,True,-0.108,12.26,24.0,118.8,0.71,20,Overtake,False,False
40,0.1101,632.5,337.0,11973,8,99,0,True,-0.118,11.71,24.0,118.8,0.744,20,Overtake,False,False
40,0.1127,647.5,337.0,11958,8,99,0,True,-0.125,12.61,24.0,118.8,0.763,20,Overtake,False,False
40,0.1172,673.6,336.0,11898,8,99,0,True,-0.136,13.17,24.0,118.8,0.796,20,Overtake,False,False
40,0.1218,699.7,335.0,11860,8,99,0,True,-0.148,13.58,24.0,118.8,0.829,20,Overtake,False,False
40,0.125,718.2,334.0,11862,8,99,0,True,-0.157,13.88,24.0,118.8,0.853,20,Overtake,False,False
40,0.1302,747.9,334.0,11675,8,40,100,False,-0.172,15.55,24.1,-40.0,0.853,20,Harvest,False,False
40,0.1348,774.6,300.0,10577,8,0,100,False,-0.16,-6.56,24.2,-40.0,0.853,20,Harvest,False,False
40,0.1394,801.1,265.0,10459,8,0,100,False,-0.144,-7.98,24.4,-40.0,0.853,20,Harvest,False,False
40,0.1425,818.8,228.0,11298,6,0,100,False,-0.131,-11.59,24.5,-40.0,0.853,20,Harvest,False,False
40,0.1449,832.6,206.0,10956,5,0,100,False,-0.129,-2.71,24.6,-40.0,0.853,20,Harvest,False,False
40,0.1473,846.2,176.0,10575,4,0,100,False,-0.123,-5.34,24.7,-40.0,0.853,20,Harvest,False,False
40,0.149,856.0,176.0,10988,4,0,100,False,-0.161,19.87,24.8,-40.0,0.853,20,Harvest,False,False
40,0.1504,864.2,148.0,10394,3,0,100,False,-0.179,8.51,24.8,-40.0,0.853,20,Harvest,False,False
40,0.1524,875.6,128.0,10342,3,0,100,False,-0.194,6.62,25.0,-40.0,0.853,20,Harvest,False,False
40,0.1539,884.3,112.0,8966,2,0,100,False,-0.206,5.12,25.1,-40.0,0.853,20,Harvest,False,False
40,0.1554,893.0,98.0,7939,2,0,100,False,-0.215,3.8,25.2,-40.0,0.853,20,Harvest,False,False
40,0.1564,899.0,89.0,7362,2,0,100,False,-0.22,2.93,25.3,-40.0,0.853,20,Harvest,False,False
40,0.1571,902.8,86.0,6966,2,0,100,False,-0.225,2.29,25.3,-40.0,0.853,20,Harvest,False,False
40,0.1585,910.5,77.0,6365,2,0,100,False,-0.227,1.28,25.5,-40.0,0.853,20,Harvest,False,False
40,0.1598,918.2,69.0,5920,2,7,0,False,-0.213,-2.24,25.5,0.0,0.853,20,Balance,False,False
40,0.1605,922.0,69.0,6226,2,22,0,False,-0.205,-2.84,25.5,0.0,0.853,20,Balance,False,False
40,0.1619,930.1,73.0,6092,2,1,0,False,-0.188,-4.71,25.5,0.0,0.853,20,Balance,False,False
40,0.1629,936.3,70.0,5986,2,0,0,False,-0.166,-5.8,25.5,0.0,0.853,20,Balance,False,False
